,condition,card2vec,drugName
1022,173,"[0.21633249521255493, -0.13137900829315186, -0.49801379442214966, -0.44641950726509094, 0.05513506755232811, 0.474457323551178, 0.25560176372528076, -0.008647985756397247, -0.8158425092697144, -0.23377461731433868, 0.29417169094085693, 0.23732230067253113, -0.8367249965667725, -0.24487373232841492, -0.23778694868087769, -0.49210795760154724, 0.08092604577541351, 0.13131411373615265, -0.2593764364719391, 0.45625966787338257, 0.20563283562660217, 0.17868682742118835, -0.49611347913742065, -0.48760372400283813, 0.2263697236776352, -0.3453727960586548, -0.16673316061496735, 0.799340009689331, 0.24096311628818512, 0.04727013781666756, 0.31435462832450867, 0.5223196744918823, -0.882922887802124, 0.4238276183605194, -0.19810692965984344, -0.07507289201021194, 0.15597057342529297, 0.04750111326575279, -0.11895747482776642, -0.028954792767763138, -0.3109950125217438, -0.601057767868042, 0.061525117605924606, 0.6433555483818054, 0.40051835775375366, -0.1483994722366333, -0.9078245162963867, -0.9553064107894897, 0.47356870770454407, -0.5141595005989075, -0.6465857625007629, -0.5235139727592468, 0.3580920100212097, 0.7358686327934265, 0.3768167495727539, -0.11454911530017853, -0.4669876992702484, 0.4195897579193115, 0.5287938714027405, -0.6297910809516907, 0.4356135427951813, 0.07892783731222153, 0.10707928985357285, -0.030256178230047226]",1315
1023,415,"[-0.614101767539978, -0.5439133644104004, -0.08035295456647873, -0.06824600696563721, 1.7332240343093872, 0.11288897693157196, 0.21941515803337097, -0.19323289394378662, -1.470530390739441, 0.4987829923629761, 0.6550519466400146, 0.7793434858322144, 0.4998477101325989, -0.17282702028751373, 0.2523571252822876, -1.0783542394638062, 0.8315041065216064, -1.1319639682769775, 0.32272598147392273, -0.48413318395614624, 0.05472491309046745, -0.2743179500102997, 1.010604739189148, 0.14117927849292755, 0.5505026578903198, 1.020416498184204, -0.15648573637008667, 0.8843782544136047, 0.3068055808544159, 0.3947901129722595, 0.62195885181427, 0.41589948534965515, -0.30116748809814453, -0.10880893468856812, 1.4960341453552246, -0.4634946584701538, 0.37336990237236023, 1.0608092546463013, 0.5232170820236206, 0.3322477340698242, -0.43734362721443176, -0.33949247002601624, 0.3215312361717224, -0.185160294175148, 0.28637903928756714, -0.5077461004257202, 0.167096346616745, 0.32475143671035767, 0.3666977882385254, -0.43782946467399597, -0.45428481698036194, -0.2735855281352997, 0.5138174891471863, -0.33101987838745117, 1.1929435729980469, -0.1681656539440155, 0.217878520488739, 0.2480938881635666, 1.7245856523513794, -0.35431721806526184, -0.1815912127494812, -1.1722816228866577, -0.22096340358257294, -0.05718616023659706]",1631
1024,140,"[-0.4669537842273712, 0.1638166904449463, 0.5301674008369446, 0.40260177850723267, 0.9957248568534851, -0.2361077070236206, -0.7782315611839294, 0.09533517807722092, -0.3792380094528198, 0.37172865867614746, -0.29831284284591675, 0.6502143740653992, -0.6235942840576172, -0.413569837808609, -0.16289885342121124, -0.1482357382774353, -0.18190786242485046, 0.47748297452926636, -0.749082624912262, 0.09994351863861084, 0.026300014927983284, -0.27683165669441223, 0.23960156738758087, 0.253260999917984, 0.3878110349178314, 0.2285238802433014, -0.4101080000400543, 0.7781983017921448, 0.005085366778075695, 0.9716384410858154, 0.34195205569267273, 1.140223503112793, -0.4897608160972595, 0.47692814469337463, 0.48658639192581177, 0.07954712212085724, 1.0026572942733765, 0.2519674301147461, 0.14268815517425537, -0.3855569362640381, -0.22728921473026276, -0.6108745336532593, -0.29336851835250854, 0.5781539678573608, 0.2713000178337097, -0.5791534781455994, -1.034521460533142, 0.14732515811920166, 0.06484317034482956, -0.4150699973106384, -0.19358649849891663, -0.23144879937171936, 0.3041878938674927, -0.2967842221260071, 0.8234294056892395, -0.05430172011256218, -0.8245701193809509, -0.3622085452079773, 0.7991130948066711, -0.12462964653968811, 0.3373314142227173, -0.34209930896759033, -1.3907867670059204, -0.12988103926181793]",1264
1025,160,"[0.18529456853866577, -0.3473394811153412, -0.44238707423210144, 0.11085844784975052, 0.4450376331806183, -0.08238501101732254, 0.20146659016609192, 0.06355149298906326, -0.13798312842845917, -0.045666906982660294, 0.413422167301178, 0.23640599846839905, -0.5241750478744507, -0.39744076132774353, 0.13529634475708008, -0.28316935896873474, -0.17232441902160645, 0.002180557930842042, 0.11326026916503906, 0.10988009721040726, 0.4212363064289093, -0.0026376661844551563, 0.4648910164833069, -0.30952873826026917, 0.3044239580631256, 0.047157298773527145, -0.2749801278114319, -0.1519405096769333, -0.13027027249336243, 0.38822486996650696, 0.6031420230865479, 0.16946613788604736, -0.48988988995552063, -0.09951671957969666, -0.04919696971774101, 0.27963122725486755, 0.3612998425960541, 0.4497300684452057, 0.10460295528173447, 0.1083269864320755, 0.11155345290899277, 0.16810734570026398, -0.024664971977472305, -0.1377585530281067, 0.09732022136449814, -0.2333618551492691, -0.46862009167671204, 0.06963638216257095, 0.2858704626560211, 0.04549615457653999, -0.20868034660816193, -0.05291857570409775, 0.05033627152442932, -0.24142791330814362, 0.5833802223205566, -0.08376427739858627, -0.3395345211029053, 0.3315272927284241, 0.3261831998825073, -0.35635629296302795, 0.08244532346725464, -0.3094148337841034, -0.47378790378570557, 0.1050485223531723]",784
1026,773,"[0.059155698865652084, 0.007635683752596378, -0.1316288411617279, 0.12452679872512817, 0.240764319896698, -0.07037576287984848, 0.25513339042663574, -0.09937318414449692, 0.03761861100792885, -0.00781580712646246, 0.2031886875629425, 0.04126818850636482, -0.2897312045097351, -0.31801193952560425, 0.07210657000541687, 0.06865500658750534, 0.19543607532978058, 0.06630057841539383, 0.0993400365114212, 0.01396118849515915, 0.106472447514534, -0.09932193160057068, -0.11214889585971832, -0.12758298218250275, 0.14623811841011047, 0.08279380947351456, -0.23551800847053528, 0.09879426658153534, -0.0037001275923103094, 0.11182162910699844, 0.15315979719161987, 0.12420756369829178, -0.18684981763362885, 0.06604226678609848, 0.06561921536922455, 0.06222562491893768, 0.07633719593286514, 0.19020746648311615, -0.08922254294157028, 0.007567534223198891, 0.1726727932691574, 0.16295811533927917, -0.04563194140791893, -0.2652745842933655, 0.152398943901062, -0.12816345691680908, -0.2622075378894806, 0.05048186704516411, 0.2633369266986847, 0.10845206677913666, -0.13989096879959106, -0.221141055226326, 0.20446623861789703, -0.17364469170570374, 0.40598955750465393, 0.07462252676486969, -0.30410894751548767, -0.06099794805049896, 0.002745718229562044, -0.1077568456530571, -0.002273084595799446, -0.27948257327079773, -0.13985057175159454, 0.128302201628685]",3315
1027,435,"[-0.3318733870983124, -0.03553299233317375, -0.7823659777641296, 0.1621629148721695, 0.20785550773143768, 0.17085285484790802, 0.6367634534835815, -0.6396201252937317, -0.41293495893478394, -0.5071859955787659, 0.6644350290298462, 0.5419665575027466, -0.6443459987640381, -0.23406121134757996, 0.18920692801475525, -0.4699903130531311, 0.433025598526001, 0.22910672426223755, -0.04147518053650856, -0.677228569984436, 0.6108126044273376, 0.17730268836021423, -0.12877050042152405, -0.5189213156700134, 0.36223870515823364, 0.5310916900634766, -0.732219398021698, -0.9717233180999756, -1.2337465286254883, 0.31478065252304077, 0.7031144499778748, -0.31700971722602844, -0.8362146019935608, -0.06186525523662567, -0.21247944235801697, -0.4622139632701874, 0.2805689573287964, 1.1424860954284668, -0.2957068681716919, -0.8203296065330505, -0.37883543968200684, -0.986208438873291, -0.5103947520256042, -7.684828597120941e-05, 0.8487849235534668, -0.04917067289352417, -0.024028588086366653, -0.4588039219379425, 0.30338042974472046, -0.009860438294708729, -0.7444387078285217, -0.08506295830011368, 0.10840699076652527, -0.019489549100399017, 0.38090741634368896, -0.09107664972543716, -0.5364300608634949, 0.33406174182891846, 0.5669341683387756, -0.3109082281589508, -0.17212551832199097, -0.7106292843818665, -1.0186669826507568, 0.35647231340408325]",3111
1028,318,"[-0.16481217741966248, -0.3050304651260376, -0.7977800965309143, 0.03699442744255066, 0.20746536552906036, 0.04525408893823624, -1.986183524131775, 0.47438886761665344, 0.6054103374481201, 0.9766605496406555, 0.8589664101600647, 0.7417764663696289, -0.5146304965019226, -0.5211463570594788, 0.5111100673675537, 1.0866540670394897, 0.1155599057674408, -0.47881758213043213, 0.22698110342025757, -1.4524390697479248, 0.7707726955413818, 0.5133302211761475, -0.19329693913459778, -0.3086954653263092, -0.1622937023639679, -0.7437060475349426, -1.8376975059509277, 0.20245617628097534, 1.101340889930725, 1.118195652961731, 1.2018487453460693, 0.5933233499526978, 0.06277027726173401, 0.524872362613678, -0.16224832832813263, -0.38864049315452576, 1.3939251899719238, 2.11582350730896, -1.2696160078048706, 0.1775975227355957, 0.43262988328933716, -0.6571361422538757, -0.3945937752723694, 0.7219274640083313, -0.7332170009613037, 0.0062538618221879005, -1.5280964374542236, -0.23037172853946686, 0.15513929724693298, -0.4435109794139862, -1.1184529066085815, 0.05205996334552765, 0.1252627968788147, 0.10246636718511581, 1.9552643299102783, 0.5994977951049805, 0.299222856760025, -0.2930039167404175, 0.2222265750169754, 0.9208557605743408, 0.39073219895362854, 0.274914413690567, -0.06909974664449692, -0.891874372959137]",1312
1029,318,"[-0.1140451729297638, -0.6516078114509583, -1.0396268367767334, -0.024788817390799522, 0.039408426731824875, -0.06442973017692566, -1.9184951782226562, 0.7202877998352051, 0.5640994310379028, 1.090028166770935, 0.9898712635040283, 0.9200870990753174, -0.400795042514801, -0.5580080151557922, 0.5008490085601807, 1.1732308864593506, 0.1288662999868393, -0.35653865337371826, 0.17614565789699554, -1.6040918827056885, 0.7652069330215454, 0.26922380924224854, -0.19445690512657166, -0.08564448356628418, -0.21699616312980652, -0.6483898162841797, -1.744244933128357, 0.09013377875089645, 1.1070185899734497, 0.927035927772522, 1.313531756401062, 0.43574708700180054, 0.0462946817278862, 0.6493818759918213, -0.16112394630908966, -0.30968889594078064, 1.4084168672561646, 2.167539119720459, -1.3161919116973877, 0.2652376592159271, 0.4828067421913147, -0.5806135535240173, -0.3765319585800171, 0.7896935939788818, -0.973563015460968, -0.0024973987601697445, -1.6395949125289917, -0.45500874519348145, 0.19296452403068542, -0.36779552698135376, -1.1215633153915405, -0.02796076238155365, 0.32949328422546387, 0.09129927307367325, 2.165792226791382, 0.5635286569595337, 0.5128442049026489, -0.23737530410289764, 0.4203658401966095, 0.9074772596359253, 0.4602956771850586, 0.15115225315093994, -0.06316505372524261, -0.8417176008224487]",102
1030,172,"[0.7028322815895081, 0.03528032824397087, -0.8236792087554932, -0.5491554737091064, -0.020234743133187294, -0.10704122483730316, -0.48630568385124207, -0.030963871628046036, 0.3976227641105652, -0.4692619740962982, 0.15658192336559296, 0.08730507642030716, -0.4256914258003235, -0.15661154687404633, -0.6558489799499512, -0.7162608504295349, 1.1634812355041504, -1.6320780515670776, -0.12338759750127792, 0.48128223419189453, 1.3114241361618042, -0.5141369700431824, 0.3193742632865906, -0.6781370639801025, 0.3523652255535126, -0.25679445266723633, 0.2599676847457886, -0.15549999475479126, -0.8242455124855042, -0.14088790118694305, 0.08427000045776367, -0.1365303099155426, -0.4341658055782318, 0.12379269301891327, 0.4826999604701996, 1.2499980926513672, 0.2785976827144623, 0.5210941433906555, -0.4165251851081848, -0.3182407319545746, -0.5929825305938721, -0.44814538955688477, 0.07467836141586304, 0.37301602959632874, -0.4896429479122162, -0.620296061038971, -0.611850917339325, 0.05833335593342781, 0.35939890146255493, 0.0915495827794075, 0.15986599028110504, -0.1362103372812271, 0.3454900085926056, -0.7430918216705322, 1.1235228776931763, 0.2174258828163147, -0.2908426523208618, -0.6138736009597778, 0.4174933135509491, -0.3584611415863037, -0.1403476595878601, -0.4551384449005127, -0.31810179352760315, -0.39985695481300354]",741
1031,457,"[-0.07008742541074753, 0.13124224543571472, -0.18317879736423492, 0.24317322671413422, 0.6919925212860107, 0.1362617462873459, 0.004342969972640276, -0.1874614655971527, -0.14397355914115906, 0.04937859624624252, 0.11828254908323288, -0.08219974488019943, -0.09283753484487534, -0.22919130325317383, 0.37126174569129944, 0.12317673861980438, 0.2954493761062622, 0.09274893999099731, -0.3387889862060547, -0.2972630560398102, -0.013879620470106602, 0.016830187290906906, 0.29529017210006714, -0.019748525694012642, 0.5104537606239319, -0.002641909057274461, -0.09203929454088211, -0.07251176238059998, 0.0718170776963234, 0.13618449866771698, -0.15332965552806854, -0.17903468012809753, -0.017513569444417953, -0.22431963682174683, -0.09811469167470932, -0.20136037468910217, 0.3069569170475006, 0.03472152724862099, 0.15385061502456665, 0.10829351097345352, 0.28904998302459717, 0.044663671404123306, -0.07657383382320404, -0.0688973069190979, -0.12563593685626984, 0.12179306149482727, -0.2503955364227295, 0.30047208070755005, 0.20887979865074158, 0.07223866134881973, -0.010197850875556469, -0.0437636598944664, 0.13842850923538208, -0.2716590166091919, 0.06402468681335449, 0.04369518533349037, -0.14978837966918945, 0.30889207124710083, 0.1932872086763382, -0.31637293100357056, -0.14085881412029266, -0.2038036435842514, -0.08740386366844177, 0.00403288658708334]",1926
1032,173,"[-0.3707152307033539, 0.12279678136110306, -0.5490860342979431, -0.5790821313858032, 0.29438555240631104, 1.0112090110778809, 0.29205459356307983, 0.06386977434158325, 0.0877465233206749, -0.3091331422328949, 1.0560786724090576, 0.6387621760368347, -1.2028158903121948, -0.25801876187324524, -0.6436418890953064, -0.7444740533828735, 0.11632958054542542, -0.4312044084072113, -0.346998393535614, -1.0518831014633179, 0.619714617729187, -0.06958627700805664, 0.6752628087997437, 0.15496596693992615, -0.48304513096809387, 0.579903781414032, 0.45080259442329407, 0.5641825199127197, 0.6447750926017761, 0.9569559097290039, -0.46915191411972046, 0.6037284731864929, 0.39529284834861755, 0.8446054458618164, -0.5491803288459778, 0.6458204388618469, 0.41668832302093506, 0.5877693891525269, 0.37779948115348816, 0.5949417948722839, 0.505426824092865, 0.6183621883392334, 0.26646295189857483, 1.2406777143478394, 0.10928890854120255, 0.12728597223758698, -0.14515843987464905, -1.2722362279891968, -0.7345707416534424, -0.7442178726196289, -1.0081707239151, 0.3281388580799103, 1.093104600906372, 0.7005533576011658, 0.4384413957595825, 1.1810369491577148, -0.5790083408355713, 0.15030016005039215, 1.1098545789718628, -1.1024755239486694, 0.6018862724304199, -1.1705896854400635, -0.477875679731369, -0.22318771481513977]",1750
1033,173,"[-0.5528656244277954, 0.2961147129535675, -0.7542164921760559, -0.17060278356075287, 0.1438276618719101, 0.48666685819625854, -0.3668581247329712, 0.6051188707351685, -1.1950525045394897, -0.6974167227745056, 0.47549834847450256, 0.16991367936134338, -0.31946703791618347, -0.7462331056594849, -0.35637956857681274, 0.5359822511672974, -0.013551997020840645, -0.7672958970069885, 0.2583487927913666, 0.7609500885009766, 0.32097113132476807, -0.6940158605575562, -0.21547432243824005, -0.46628570556640625, 0.3604428768157959, 0.3847314715385437, -0.1332186609506607, 0.46030351519584656, 0.4333418011665344, -0.12378872185945511, 0.6396833062171936, -0.1924452781677246, 0.07668829709291458, -0.047010283917188644, 0.7839073538780212, -0.0623314306139946, 0.4594253897666931, 0.7936422228813171, -0.39656785130500793, 0.2583144009113312, -0.1405603587627411, 0.4938993453979492, 0.5316459536552429, 0.7243709564208984, -0.0791940987110138, 0.2729746401309967, -1.0145292282104492, -1.0468441247940063, 0.08306390047073364, -0.39762556552886963, -0.5648915767669678, -0.4964361786842346, 0.5545517802238464, 0.06569354236125946, 1.1123886108398438, 0.02160177193582058, 0.09995777904987335, -0.03068707510828972, 0.6874719262123108, -0.5095940828323364, 0.5050452947616577, -0.9824773073196411, -0.15126091241836548, 0.27506372332572937]",1312
1034,173,"[-0.7562706470489502, 0.20846468210220337, -0.8213080167770386, -0.18530303239822388, 0.09412088245153427, 0.5707168579101562, -0.5331341028213501, 0.6008851528167725, -1.1173250675201416, -0.6009400486946106, 0.42065146565437317, 0.06278692930936813, -0.29612329602241516, -0.781647801399231, -0.32784900069236755, 0.7217239737510681, -0.012834754772484303, -0.7449280619621277, 0.25808072090148926, 0.8120093941688538, 0.38175198435783386, -0.578466534614563, -0.18410314619541168, -0.5316619873046875, 0.1984495222568512, 0.22512459754943848, -0.11326108872890472, 0.3954831063747406, 0.5326383113861084, -0.20188578963279724, 0.6154809594154358, -0.08145901560783386, 0.054828088730573654, -0.11513271927833557, 0.7294643521308899, 0.0759148970246315, 0.539255678653717, 0.8601871132850647, -0.43055132031440735, 0.2810197174549103, -0.19075800478458405, 0.44483891129493713, 0.6881619095802307, 0.7479255795478821, -0.2683623731136322, 0.2551492154598236, -1.0547572374343872, -0.9408116936683655, 0.12585456669330597, -0.4830588102340698, -0.5970303416252136, -0.4429432451725006, 0.5139437317848206, 0.22412250936031342, 1.0176012516021729, 0.1079544723033905, 0.004588776268064976, -0.13338305056095123, 0.7063612341880798, -0.5067532658576965, 0.5156446099281311, -1.1592859029769897, -0.10914692282676697, 0.2196086049079895]",102
